"subject";"activity";"featDomain";"featAcceleration";"featInstrument";"featJerk";"featMagnitude";"featVariable";"featAxis";"count";"meanValue"
"1966";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";392;-0.610425833240306
"1967";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";392;-0.724046087155612
"1968";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";392;-0.61349959767602
"1969";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";392;-0.600274809826275
"1970";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";392;-0.718490475765306
"1971";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";392;-0.6317569828625
"1972";26;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";392;-0.673917799546684
"1973";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";392;-0.699413168295663
"1974";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";392;-0.696726473912755
"1975";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";392;-0.76956529125
"1976";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";392;-0.694314518927551
"1977";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";392;-0.6803580612
"1978";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";392;-0.78604912494898
"1979";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";392;-0.679278323637755
"1980";26;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";392;-0.678025758312755
"1981";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";376;-0.0608887602789628
"1982";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";376;-0.0552177945716489
"1983";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";376;0.108947089653191
"1984";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";376;-0.795853557018617
"1985";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";376;-0.802048718989362
"1986";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";376;-0.674128512103723
"1987";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";376;-0.694016019806117
"1988";27;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";376;-0.754713306440957
"1989";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";376;-0.0893066039356303
"1990";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";376;-0.0450414487725798
"1991";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";376;-0.0586254676047872
"1992";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";376;-0.8210758325
"1993";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";376;-0.837320211489362
"1994";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";376;-0.782945588829787
"1995";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";376;-0.823067662473404
"1996";27;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";376;-0.837212879564096
"1997";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";376;0.277264567074468
"1998";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";376;-0.0167969215592152
"1999";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";376;-0.110848300413564
"2000";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";376;-0.660976085218085
"2001";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";376;-0.630460488658511
"2002";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";376;-0.68321532587766
"2003";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";376;-0.627947737417819
"2004";27;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";376;-0.677874152031915
"2005";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";376;0.0768320396617021
"2006";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";376;0.00617714992829521
"2007";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";376;-0.00495000607441489
"2008";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";376;-0.700549974357447
"2009";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";376;-0.674792293475665
"2010";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";376;-0.783632076781915
"2011";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";376;-0.70180744799867
"2012";27;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";376;-0.696003354282979
"2013";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";376;0.627230079867021
"2014";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";376;0.032242387143617
"2015";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";376;0.14116869604876
"2016";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";376;-0.974620173404255
"2017";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";376;-0.972505174787234
"2018";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";376;-0.959200394414894
"2019";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";376;-0.627947737417819
"2020";27;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";376;-0.677874152031915
"2021";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";376;-0.768505711292553
"2022";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";376;-0.795433953608777
"2023";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";376;-0.702788513114362
"2024";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";376;-0.806288410297872
"2025";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";376;-0.808791849202128
"2026";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";376;-0.697147299066489
"2027";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";376;-0.785953610106383
"2028";27;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";376;-0.777810418832447
"2029";27;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";376;-0.837585999827128
"2030";27;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";376;-0.848260021656915
"2031";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";376;-0.681454795855319
"2032";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";376;-0.641267840429521
"2033";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";376;-0.715482857547872
"2034";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";376;-0.654659392263298
"2035";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";376;-0.649506674776596
"2036";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";376;-0.692130765962766
"2037";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";376;-0.667185803946808
"2038";27;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";376;-0.734883056953989
"2039";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";376;-0.714554678365692
"2040";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";376;-0.694509658473138
"2041";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";376;-0.76857445225266
"2042";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";376;-0.712857956529255
"2043";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";376;-0.675744794384308
"2044";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";376;-0.797303408218085
"2045";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";376;-0.688572791044947
"2046";27;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";376;-0.707531366315426
"2047";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";206;-0.0567790137621359
"2048";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";206;-0.0488593126606262
"2049";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";206;0.0966943342504854
"2050";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";206;-0.764813965509709
"2051";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";206;-0.765086678543689
"2052";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";206;-0.710462349475728
"2053";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";206;-0.683567422362136
"2054";28;"SITTING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";206;-0.737683990849515
"2055";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";206;-0.0898649942082524
"2056";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";206;-0.0456655215715049
"2057";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";206;-0.0591893236052913
"2058";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";206;-0.746765237315534
"2059";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";206;-0.847302632669903
"2060";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";206;-0.793601885631068
"2061";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";206;-0.813718189757282
"2062";28;"SITTING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";206;-0.824174463058252
"2063";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";206;0.278739266553398
"2064";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";206;-0.0187975204834951
"2065";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";206;-0.107807008381068
"2066";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";206;-0.68398972178932
"2067";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";206;-0.606549833999029
"2068";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";206;-0.70744912
"2069";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";206;-0.644599448147087
"2070";28;"SITTING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";206;-0.659757363641262
"2071";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";206;0.0792910308825243
"2072";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";206;0.0135107680737864
"2073";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";206;0.00364494866063107
"2074";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";206;-0.713004659097087
"2075";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";206;-0.687209413543689
"2076";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";206;-0.824228169757282
"2077";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";206;-0.723779362805825
"2078";28;"SITTING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";206;-0.714477557324272
"2079";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";206;0.647073359805825
"2080";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";206;-0.137379481334951
"2081";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";206;-0.00797649700048543
"2082";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";206;-0.974479128592233
"2083";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";206;-0.959880660436893
"2084";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";206;-0.946447412281553
"2085";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";206;-0.644599448147087
"2086";28;"SITTING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";206;-0.659757363641262
"2087";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";206;-0.70487616923301
"2088";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";206;-0.773967850635922
"2089";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";206;-0.709727226558252
"2090";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";206;-0.784465639902913
"2091";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";206;-0.762735614126214
"2092";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";206;-0.738649933252427
"2093";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";206;-0.762735296006796
"2094";28;"SITTING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";206;-0.767012523398058
"2095";28;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";206;-0.826660930776699
"2096";28;"SITTING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";206;-0.833674226650485
"2097";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";206;-0.68776883432233
"2098";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";206;-0.622841114519417
"2099";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";206;-0.741462254985437
"2100";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";206;-0.683199944917476
"2101";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";206;-0.623192236384369
"2102";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";206;-0.713211963058252
"2103";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";206;-0.656100294024272
"2104";28;"SITTING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";206;-0.715164661849515
"2105";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";206;-0.718019745738835
"2106";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";206;-0.705976257345146
"2107";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";206;-0.804585188883495
"2108";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";206;-0.734238501912621
"2109";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";206;-0.688305009647573
"2110";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";206;-0.842972637427184
"2111";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";206;-0.706908798520874
"2112";28;"SITTING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";206;-0.726122136199029
"2113";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";176;-0.0735291511680114
"2114";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";176;-0.0451436890589205
"2115";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";176;0.105692923933523
"2116";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";176;-0.711556711367045
"2117";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";176;-0.713427389630682
"2118";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";176;-0.622184131999432
"2119";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";176;-0.607539045567045
"2120";28;"STANDING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";176;-0.679673857163068
"2121";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";176;-0.0860805048176136
"2122";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";176;-0.0437809983988636
"2123";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";176;-0.0626159225017045
"2124";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";176;-0.689791758278409
"2125";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";176;-0.798979959488636
"2126";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";176;-0.741845433806818
"2127";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";176;-0.760708643386364
"2128";28;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";176;-0.784159789318182
"2129";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";176;0.276120153465909
"2130";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";176;-0.0196106242455114
"2131";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";176;-0.111939260223295
"2132";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";176;-0.608133788585227
"2133";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";176;-0.535146354788636
"2134";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";176;-0.660507169431818
"2135";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";176;-0.569569991120455
"2136";28;"STANDING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";176;-0.607805066017045
"2137";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";176;0.0824062308022727
"2138";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";176;0.0141872457548864
"2139";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";176;-0.00247734002281818
"2140";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";176;-0.643135700714773
"2141";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";176;-0.609963881289773
"2142";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";176;-0.773531586988636
"2143";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";176;-0.649224303329546
"2144";28;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";176;-0.656365538846023
"2145";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";176;0.596489908068182
"2146";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";176;-0.159514371232955
"2147";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";176;-0.0926602648977273
"2148";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";176;-0.973164266079545
"2149";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";176;-0.960933256704545
"2150";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";176;-0.945966059659091
"2151";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";176;-0.569569991120455
"2152";28;"STANDING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";176;-0.607805066017045
"2153";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";176;-0.638634953056818
"2154";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";176;-0.715582747721591
"2155";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";176;-0.631127818871023
"2156";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";176;-0.735772226022727
"2157";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";176;-0.715167583522727
"2158";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";176;-0.655394226196591
"2159";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";176;-0.708848978369318
"2160";28;"STANDING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";176;-0.716597399028409
"2161";28;"STANDING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";176;-0.783731989943182
"2162";28;"STANDING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";176;-0.800627497215909
"2163";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";176;-0.614814832168182
"2164";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";176;-0.540562190071023
"2165";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";176;-0.684319004011364
"2166";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";176;-0.606381585607955
"2167";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";176;-0.56224204456875
"2168";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";176;-0.675349070397727
"2169";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";176;-0.596766476930682
"2170";28;"STANDING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";176;-0.675726065523296
"2171";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";176;-0.650093316014205
"2172";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";176;-0.629450020630682
"2173";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";176;-0.749187660607954
"2174";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";176;-0.668766481176136
"2175";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";176;-0.615705270717614
"2176";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";176;-0.796834974772727
"2177";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";176;-0.638582720019318
"2178";28;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";176;-0.683350492909091
"2179";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";344;-0.0101831910869331
"2180";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";344;-0.0882883296441861
"2181";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";344;0.0881626266546221
"2182";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";344;-0.73469927369157
"2183";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";344;-0.634569173421512
"2184";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";344;-0.713864583982558
"2185";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";344;-0.602228993700349
"2186";29;"STANDING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";344;-0.653732301592151
"2187";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";344;-0.100707751809855
"2188";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";344;-0.0464322029527616
"2189";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";344;-0.052785999031686
"2190";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";344;-0.736117664139535
"2191";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";344;-0.853639613139535
"2192";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";344;-0.770221314302326
"2193";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";344;-0.802293906366279
"2194";29;"STANDING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";344;-0.840156364186047
"2195";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";344;0.279111521944767
"2196";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";344;-0.018471953048314
"2197";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";344;-0.108675612269477
"2198";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";344;-0.574295395364826
"2199";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";344;-0.598400275636657
"2200";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";344;-0.606461283926453
"2201";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";344;-0.553585593347965
"2202";29;"STANDING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";344;-0.579067216088081
"2203";29;"STANDING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";344;0.0788382324713372
